"status_id","created_at","user_id","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","senator"
"x910523339512348672",2017-09-20 15:17:35,"x171598736","SenBobCasey","@SenateGOP I guess it’s OK because their health care &amp; that of their families won’t be impacted by their scheme. <f0><U+009F><U+0099><U+0084>","Twitter Web Client",107,"x910522916550451200","x171598736","SenBobCasey",FALSE,FALSE,101,40,,,,,,,,,,,,,,"x14344823","SenateGOP","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x910522916550451200",2017-09-20 15:15:54,"x171598736","SenBobCasey",".@SenateGOP doesn’t even know what their bill does to the American people, but they’re for it. https://t.co/7q4ranhIrO","Twitter Web Client",94,,,,TRUE,FALSE,238,176,,,"twitter.com/JStein_Vox/sta…","https://t.co/7q4ranhIrO","https://twitter.com/JStein_Vox/status/910484217511006208",,,,,,,,,"x14344823","SenateGOP","en","x910484217511006208","Yeah so that settles it there you go
https://t.co/v3hwObVpVc https://t.co/gNdYcgEOrb",2017-09-20 12:42:08,,887,337,"x334385278","JStein_WaPo","Jeff Stein",27612,1036,9386,"Washington, DC","Reporter at The Washington Post's WonkBlog. Tips, etc.: Jeffrey.stein@washpost.com.

Formerly Vox, the Ithaca Voice.",FALSE,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x910511145605369856",2017-09-20 14:29:08,"x171598736","SenBobCasey","@SenateGOP They’re not serious, just chasing an ideological trophy. https://t.co/O4vWSO0GPx","Twitter Web Client",80,"x910511040613543937","x171598736","SenBobCasey",FALSE,FALSE,96,45,,,"nbcnews.com/politics/congr…","https://t.co/O4vWSO0GPx","https://www.nbcnews.com/politics/congress/politics-not-policy-driving-last-ditch-gop-health-care-efforts-n802661",,,,,,,,,"x14344823","SenateGOP","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x910511040613543937",2017-09-20 14:28:43,"x171598736","SenBobCasey","If  the @SenateGOP was serious about health care, they would engage in the existing bipartisan process.","Twitter Web Client",103,,,,FALSE,FALSE,821,337,,,,,,,,,,,,,,"x14344823","SenateGOP","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x910496859990499329",2017-09-20 13:32:22,"x171598736","SenBobCasey","RT @JoshShapiroPA: Working w/@SenBobCasey to keep students safe at college, prevent campus sexual assault &amp; support victims. Read our oped…","Twitter Web Client",143,,,,FALSE,TRUE,0,34,,,,,,,,,,,,,,"x24209167 171598736","JoshShapiroPA SenBobCasey","en",,,,,,,,,,,,,,,,"x910480091083411457","Working w/@SenBobCasey to keep students safe at college, prevent campus sexual assault &amp; support victims. Read our oped in the @PittsburghPG https://t.co/6jLOlXsv8k",2017-09-20 12:25:44,,160,"x24209167","JoshShapiroPA","Josh Shapiro",17497,2165,10711,"Pennsylvania, USA","Dad to 4 • Married to my high school sweetheart • Attorney General of Pennsylvania • Tweets are my own",TRUE,,,,,,,,,,"Casey"
"x910496029216305152",2017-09-20 13:29:04,"x171598736","SenBobCasey","A breakdown of the lies being used to sell the @SenateGOP's health care scheme. https://t.co/BExqYttMZx","Twitter Web Client",79,,,,TRUE,FALSE,258,196,,,"twitter.com/CitizenCohn/st…","https://t.co/BExqYttMZx","https://twitter.com/CitizenCohn/status/910283244633051137",,,,,,,,,"x14344823","SenateGOP","en","x910283244633051137","Cassidy and Graham are trying to fool America, and maybe their own colleagues, about what their bill would do
https://t.co/jeZMzl9m8W",2017-09-19 23:23:32,,1362,1269,"x21634627","CitizenCohn","Jonathan Cohn",57977,3475,39672,"Ann Arbor, Michigan","Senior Nat'l Correspondent @HuffPost covering health care, social welfare, politics. Author, *Sick.* Fan of Red Sox, Dolphins, Wolverines. Proud husband & dad.",TRUE,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x910494362039193602",2017-09-20 13:22:26,"x171598736","SenBobCasey","Graham-Cassidy: higher costs, fewer protections, less coverage. https://t.co/QoNTCN7Z2p","Twitter Web Client",87,,,,FALSE,FALSE,206,203,,,"apnews.com/e57328097c154b…","https://t.co/QoNTCN7Z2p","https://apnews.com/e57328097c154b5e9c86daa0150552b9",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x910492664981868548",2017-09-20 13:15:42,"x171598736","SenBobCasey","RT @voxdotcom: Graham-Cassidy: The last GOP health plan left standing, explained https://t.co/RR2uNTjesK","Twitter Web Client",104,,,,FALSE,TRUE,0,36,,,"bit.ly/2xvQzAW","https://t.co/RR2uNTjesK","http://bit.ly/2xvQzAW",,,,,,,,,"x2347049341","voxdotcom","en",,,,,,,,,,,,,,,,"x910492505812213760","Graham-Cassidy: The last GOP health plan left standing, explained https://t.co/RR2uNTjesK",2017-09-20 13:15:04,,37,"x2347049341","voxdotcom","Vox",696864,248,77455,"","Understand the news.",TRUE,,,,,,,,,,"Casey"
"x910322175776870400",2017-09-20 01:58:14,"x171598736","SenBobCasey","RT @jdprose: New: @SenBobCasey on GOP health-care plan: 'Snake in the grass ... that will bite a lot of people' via @bctimes https://t.co/3…","Twitter for iPhone",140,,,,FALSE,TRUE,0,74,,,,,,,,,,,,,,"x52541572 171598736 16203795","jdprose SenBobCasey bctimes","en",,,,,,,,,,,,,,,,"x910316827925991425","New: @SenBobCasey on GOP health-care plan: 'Snake in the grass ... that will bite a lot of people' via @bctimes https://t.co/3JjUDAu91W",2017-09-20 01:36:59,,154,"x52541572","jdprose","J.D. Prose",1846,739,51404,"Pittsburgh","Purveyor of snark. Newspaper dinosaur. Terp for life. I'd beg for some forgiveness, but begging's not my business.",FALSE,,,,,,,,,,"Casey"
"x910273692692774912",2017-09-19 22:45:35,"x171598736","SenBobCasey","Finding out how many people could lose coverage under Graham-Cassidy is not “just a detail” https://t.co/3w2SC2S3mo","Twitter for iPhone",91,,,,TRUE,FALSE,914,529,,,"twitter.com/benjysarlin/st…","https://t.co/3w2SC2S3mo","https://twitter.com/benjysarlin/status/910227261533679616",,,,,,,,,,,"en","x910227261533679616",". @RonJohnsonWI on lack of full CBO score before vote: ""We have more than enough information. The CBO scoring is just a detail.""",2017-09-19 19:41:05,,236,250,"x16006592","BenjySarlin","Benjy Sarlin",88490,1755,77104,"Washington, DC","Political reporter for @NBCNews. I cover elections and their consequences. Take it off Twitter at Benjy.Sarlin@nbcuni.com.",TRUE,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/01fbe706f872cb32.json","Washington","Washington, DC","city","United States","US",,,"-77.119401 -76.909396 -76.909396 -77.119401 38.801826 38.801826 38.9953797 38.9953797","Casey"
"x910252843411623941",2017-09-19 21:22:44,"x171598736","SenBobCasey","Sometimes the truth slips out, your @SenateGOP health care beliefs right here. https://t.co/HSqfTR1pRy","Twitter Web Client",78,,,,TRUE,FALSE,2813,2749,,,"twitter.com/ndrew_lawrence…","https://t.co/HSqfTR1pRy","https://twitter.com/ndrew_lawrence/status/910251338805760000",,,,,,,,,"x14344823","SenateGOP","en","x910251338805760000","Stunning

Katy Tur: there are no protections for essential health care benefits in Graham-Cassidy

Sen. Barasso: There shouldn't be https://t.co/eXYLoU5PNb",2017-09-19 21:16:45,,9426,11044,"x1228462620","ndrew_lawrence","Andrew Lawrence",5483,2431,23420,"","Sr. Researcher @mmfa 99% of RTs are endorsements",FALSE,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x910249360088236032",2017-09-19 21:08:53,"x171598736","SenBobCasey","75 disability groups oppose Graham-Cassidy https://t.co/deA7Sj5rH0","Twitter Web Client",42,,,,FALSE,FALSE,1241,1143,,,,,,"http://pbs.twimg.com/media/DKHauIYWkAEwUcU.jpg","https://t.co/deA7Sj5rH0","https://twitter.com/SenBobCasey/status/910249360088236032/photo/1","photo","http://pbs.twimg.com/media/DKHauIYWkAEwUcU.jpg http://pbs.twimg.com/media/DKHay13XUAAfDq7.jpg http://pbs.twimg.com/media/DKHa0h0WAAA9GAS.jpg http://pbs.twimg.com/media/DKHa73MW0AAK3Ai.jpg","https://t.co/deA7Sj5rH0 https://t.co/deA7Sj5rH0 https://t.co/deA7Sj5rH0 https://t.co/deA7Sj5rH0","https://twitter.com/SenBobCasey/status/910249360088236032/photo/1 https://twitter.com/SenBobCasey/status/910249360088236032/photo/1 https://twitter.com/SenBobCasey/status/910249360088236032/photo/1 https://twitter.com/SenBobCasey/status/910249360088236032/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x910246894034669568",2017-09-19 20:59:05,"x171598736","SenBobCasey","This is exactly what the @SenateGOP is up to: sham, farcical hearings https://t.co/9SaXAu4Lhq","Twitter Web Client",69,,,,TRUE,FALSE,415,291,,,"twitter.com/NYMag/status/9…","https://t.co/9SaXAu4Lhq","https://twitter.com/NYMag/status/910209599378264065",,,,,,,,,"x14344823","SenateGOP","en","x910209599378264065","McCain is troubled by the rushed consideration of health-care legislation. So the GOP is cooking up bogus hearings https://t.co/TE6Rg8fxSx",2017-09-19 18:30:54,,91,166,"x45564482","NYMag","New York Magazine",1739411,871,121196,"New York, NY","The ideas, people, and cultural currents that are forever reshaping the world.",TRUE,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x910242979931095040",2017-09-19 20:43:32,"x171598736","SenBobCasey","How about…the American people? https://t.co/9mFjPAJPvr","Twitter Web Client",30,,,,TRUE,FALSE,1829,787,,,"twitter.com/marykbruce/sta…","https://t.co/9mFjPAJPvr","https://twitter.com/marykbruce/status/910206119473238017",,,,,,,,,,,"en","x910206119473238017","Graham on building support for health care: ""I've got Alan Greenspan, Jeb Bush, and Steve Bannon. If you can do better than that, call me.""",2017-09-19 18:17:04,,351,195,"x21215620","marykbruce","Mary Bruce",15865,891,4019,"Washington, D.C.","ABC News Congressional Correspondent",TRUE,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x910241385583972354",2017-09-19 20:37:12,"x171598736","SenBobCasey","Instead of working in a bipartisan way to improve the health care system, @SenateGOP would rather decimate &amp; destroy it. https://t.co/6jEKHMpmwd","Twitter Web Client",124,,,,TRUE,FALSE,1189,820,,,"twitter.com/TPM/status/910…","https://t.co/6jEKHMpmwd","https://twitter.com/TPM/status/910190937585963009",,,,,,,,,"x14344823","SenateGOP","en","x910190937585963009","Hail Mary ACA repeal is killing the Senate’s bipartisan stabilization work https://t.co/68PWKq9MX1 https://t.co/Q2PdgsHM8x",2017-09-19 17:16:44,,56,69,"x14717197","TPM","Talking Points Memo",272228,583,125779,"NY & DC","Breaking news and analysis from the TPM team. ""Oh, well, now there's a reliable source."" —Tom Price, ex-secretary of Health and Human Services.",TRUE,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x910236330256412672",2017-09-19 20:17:07,"x171598736","SenBobCasey",".@SenateMajLdr wants to move quickly before the American people find out how much this bill will hike their premiums https://t.co/RgMEEucphE","Twitter Web Client",140,,,,FALSE,FALSE,154,142,,,"reuters.com/article/us-usa…","https://t.co/RgMEEucphE","http://www.reuters.com/article/us-usa-healthcare/obamacare-repeal-must-move-quickly-says-senates-mcconnell-idUSKCN1BU1Y8",,,,,,,,,"x1249982359","SenateMajLdr","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x910235602905387008",2017-09-19 20:14:13,"x171598736","SenBobCasey","In Louisiana, health officials are warning that Graham-Cassidy would undermine residents’ health care https://t.co/FIGAet3aEQ","Twitter Web Client",125,,,,FALSE,FALSE,147,127,,,"thehill.com/policy/healthc…","https://t.co/FIGAet3aEQ","http://thehill.com/policy/healthcare/351284-top-louisiana-health-official-rips-cassidy-over-obamacare-repeal-bill",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x910230462827831296",2017-09-19 19:53:48,"x171598736","SenBobCasey","Yet… this is exactly what the @SenateGOP wants to do. https://t.co/bGuDITOaq8","Twitter Web Client",77,,,,FALSE,FALSE,99,57,,,"washingtonpost.com/news/politics/…","https://t.co/bGuDITOaq8","https://www.washingtonpost.com/news/politics/wp/2017/09/19/reminder-its-very-unusual-to-vote-on-a-health-care-bill-before-congress-knows-what-it-will-do/",,,,,,,,,"x14344823","SenateGOP","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x910229845065572352",2017-09-19 19:51:20,"x171598736","SenBobCasey","The Graham-Cassidy bill cuts nursing home care for seniors by decimating Medicaid. It must be stopped. https://t.co/PXZvxynCnA","Twitter Web Client",102,,,,TRUE,FALSE,7147,6697,,,"twitter.com/ABCPolitics/st…","https://t.co/PXZvxynCnA","https://twitter.com/ABCPolitics/status/910205588264628225",,,,,,,,,,,"en","x910205588264628225","NEW: AARP urges senators to oppose new GOP health care bill: https://t.co/MzX4Kb6iOP https://t.co/NM8yMg7I3y",2017-09-19 18:14:57,,2704,2569,"x16815644","ABCPolitics","ABC News Politics",670361,485,93757,"Washington, DC","Reports from @ABC News' political team.",TRUE,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x910222364268474368",2017-09-19 19:21:37,"x171598736","SenBobCasey",".@SenateGOP says some @SenateDems will have trouble voting against their bill that will hike premiums and decimate Medicaid. https://t.co/ThZUlHok7Y","Twitter for iPhone",124,,,,FALSE,FALSE,761,265,,,,,,"http://pbs.twimg.com/tweet_video_thumb/DKHCZ6kW4AIPaqa.jpg","https://t.co/ThZUlHok7Y","https://twitter.com/SenBobCasey/status/910222364268474368/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/DKHCZ6kW4AIPaqa.jpg","https://t.co/ThZUlHok7Y","https://twitter.com/SenBobCasey/status/910222364268474368/photo/1",,"x14344823 73238146","SenateGOP SenateDems","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/01fbe706f872cb32.json","Washington","Washington, DC","city","United States","US",,,"-77.119401 -76.909396 -76.909396 -77.119401 38.801826 38.801826 38.9953797 38.9953797","Casey"
"x910203009270923264",2017-09-19 18:04:42,"x171598736","SenBobCasey","Shorter version: Graham-Cassidy is a scam. https://t.co/9a7A5NTdBS","Twitter Web Client",42,,,,TRUE,FALSE,840,624,,,"twitter.com/AmerMedicalAss…","https://t.co/9a7A5NTdBS","https://twitter.com/AmerMedicalAssn/status/910168746001563648",,,,,,,,,,,"en","x910168746001563648","To #Congress: Graham-Cassidy would result in millions losing coverage, destabilize insurance markets, decrease access to affordable care. https://t.co/p0A1lJf4cx",2017-09-19 15:48:33,,4517,6041,"x27922157","AmerMedicalAssn","AMA",663957,6774,20932,"Chicago/Washington D.C.","American Medical Association: A national organization empowering physicians, residents and med students to move medicine.  #MembersMoveMedicine @AMAmedstudents",TRUE,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x910200080950530048",2017-09-19 17:53:04,"x171598736","SenBobCasey","Are you listening @SenateGOP? https://t.co/26cO0bhuX5","Twitter Web Client",29,,,,TRUE,FALSE,1370,769,,,"twitter.com/SarahMMimms/st…","https://t.co/26cO0bhuX5","https://twitter.com/SarahMMimms/status/910193955714813952",,,,,,,,,"x14344823","SenateGOP","en","x910193955714813952","Governors from CO, AK, LA, NV, OH, MT, VA, VT, MA and PA come out against Graham-Cassidy health care bill: https://t.co/pdkD19xQWz",2017-09-19 17:28:44,,555,443,"x83462293","SarahMMimms","Sarah Mimms",7749,1922,19250,"Washington, D.C.","DC Editor @buzzfeednews Hotline/NJ alum. Hoya. West Coaster. Bourbon drinker. Tips to sarah(.)mimms(@)buzzfeed(.)com RT/MT <U+2260> endorsement blah blah...",TRUE,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x910198034646040576",2017-09-19 17:44:56,"x171598736","SenBobCasey","@AlecMacGillis  https://t.co/HWukBCA2Kn","Twitter Web Client",0,"x910186306294157313","x436925910","AlecMacGillis",FALSE,FALSE,96,12,,,,,,"http://pbs.twimg.com/tweet_video_thumb/DKGsOOWXUAEaOM7.jpg","https://t.co/HWukBCA2Kn","https://twitter.com/SenBobCasey/status/910198034646040576/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/DKGsOOWXUAEaOM7.jpg","https://t.co/HWukBCA2Kn","https://twitter.com/SenBobCasey/status/910198034646040576/photo/1",,"x436925910","AlecMacGillis","und",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x910196890079285249",2017-09-19 17:40:23,"x171598736","SenBobCasey","A bipartisan group of Governors are rejecting the latest GOP health care scheme. Thank you @GovernorTomWolf for helping lead this effort. https://t.co/JpjWK9obev","Twitter Web Client",137,,,,TRUE,FALSE,643,309,,,"twitter.com/LauraLitvan/st…","https://t.co/JpjWK9obev","https://twitter.com/LauraLitvan/status/910191442554957824",,,,,,,,,"x2978837542","GovernorTomWolf","en","x910191442554957824","GOP Governors of Alaska and Nevada are among those on this new letter to Senate leaders opposing #GrahamCassidy 

https://t.co/k6dOYLvMxk",2017-09-19 17:18:45,,42,22,"x313545488","LauraLitvan","Laura Litvan",9286,1326,5978,"Washington, D.C.","I cover the U.S. Senate and politics for Bloomberg News in Washington. RTs = <f0><U+009F><U+0091><U+0080> not <f0><U+009F><U+0091><U+008D>.                     E-mail: llitvan@bloomberg.net",TRUE,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x910193913469784064",2017-09-19 17:28:34,"x171598736","SenBobCasey","There’s a bipartisan process underway to improve our health care, yet @SpeakerRyan &amp; Admin are desperate for a partisan, ideological trophy. https://t.co/Cme9Ard0fj","Twitter Web Client",144,,,,TRUE,FALSE,308,215,,,"twitter.com/politico/statu…","https://t.co/Cme9Ard0fj","https://twitter.com/politico/status/910168390605697024",,,,,,,,,"x18916432","SpeakerRyan","en","x910168390605697024","Ryan, White House reject bipartisan health fix https://t.co/dyMbQJz7s6 https://t.co/CpHnG02CT9",2017-09-19 15:47:09,,54,140,"x9300262","politico","POLITICO",3561906,1352,264707,"Washington, D.C.","Nobody knows politics like POLITICO.

Sign up for the only politics newsletter you need in the link below.",TRUE,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x910162397222105088",2017-09-19 15:23:20,"x171598736","SenBobCasey","Bob Casey and Josh Shapiro: Prevent campus sexual assault https://t.co/k9ejIn16qI via @PittsburghPG","Twitter Web Client",99,,,,FALSE,FALSE,71,40,,,"post-gazette.com/opinion/2017/0…","https://t.co/k9ejIn16qI","http://www.post-gazette.com/opinion/2017/09/19/Bob-Casey-and-Josh-Shapiro-Prevent-campus-sexual-assault/stories/201709190015",,,,,,,,,"x21780652","PittsburghPG","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x910160557059211264",2017-09-19 15:16:01,"x171598736","SenBobCasey","Another GOP Governor makes clear that the @SenateGOP scheme will devastate Americans’ health care https://t.co/stR7OkbEmc","Twitter Web Client",121,,,,FALSE,FALSE,220,175,,,"npr.org/2017/06/19/533…","https://t.co/stR7OkbEmc","http://www.npr.org/2017/06/19/533556278/alaska-governor-raises-concerns-about-republican-health-care-efforts",,,,,,,,,"x14344823","SenateGOP","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x910158247461572609",2017-09-19 15:06:50,"x171598736","SenBobCasey","The @SenateGOP are rushing to pass a bill that will undermine Americans’ health care, hoping no one notices before it's too late to stop it. https://t.co/TCdhePFc2F","Twitter Web Client",140,,,,TRUE,FALSE,315,287,,,"twitter.com/ericawerner/st…","https://t.co/TCdhePFc2F","https://twitter.com/ericawerner/status/910154878055534592",,,,,,,,,"x14344823","SenateGOP","en","x910154878055534592","Cornyn: No conference on Graham-Cassidy
""I think the hope would be that the House would take it up and pass it and the president sign it.""",2017-09-19 14:53:27,,112,157,"x33653195","ericawerner","Erica Werner",20278,750,5391,"Washington, DC","Washington Post congressional reporter. Formerly AP.",TRUE,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
